routeId	routeName	station	navigationRoute	manualGuideOnly	supported	inApp	supportType	source	lat	lon
mm	みなとみらい線｜横浜〜元町・中華街	日本大通り	True	False	True	True	dynamic_hub	https://wadattsu261.com/ty-tokyutoyokohome-info/	35.4467	139.6426
mm	みなとみらい線｜横浜〜元町・中華街	元町・中華街	True	False	True	True	dynamic_hub	https://wadattsu261.com/ty-tokyutoyokohome-info/	35.4423	139.65
sotetsu	相鉄 本線｜横浜〜海老名	横浜	True	False	True	True	static_car		35.466	139.622
sotetsu	相鉄 本線｜横浜〜海老名	平沼橋	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4598	139.6168
sotetsu	相鉄 本線｜横浜〜海老名	西横浜	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4531	139.6076
sotetsu	相鉄 本線｜横浜〜海老名	天王町	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4548	139.6028
sotetsu	相鉄 本線｜横浜〜海老名	星川	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4588	139.5947
sotetsu	相鉄 本線｜横浜〜海老名	和田町	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4636	139.5862
sotetsu	相鉄 本線｜横浜〜海老名	上星川	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4673	139.5807
sotetsu	相鉄 本線｜横浜〜海老名	西谷	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4781	139.5658
sotetsu	相鉄 本線｜横浜〜海老名	鶴ケ峰	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.475	139.5493
sotetsu	相鉄 本線｜横浜〜海老名	二俣川	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4634	139.5324
sotetsu	相鉄 本線｜横浜〜海老名	希望ケ丘	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4609	139.513
sotetsu	相鉄 本線｜横浜〜海老名	三ツ境	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4672	139.5026
sotetsu	相鉄 本線｜横浜〜海老名	瀬谷	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4704	139.4824
sotetsu	相鉄 本線｜横浜〜海老名	大和	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4707	139.461
sotetsu	相鉄 本線｜横浜〜海老名	相模大塚	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4719	139.4404
sotetsu	相鉄 本線｜横浜〜海老名	さがみ野	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4716	139.4286
sotetsu	相鉄 本線｜横浜〜海老名	かしわ台	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4662	139.415
sotetsu	相鉄 本線｜横浜〜海老名	海老名	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4522	139.3909
izumino	相鉄 いずみ野線直通｜横浜〜湘南台	横浜	True	False	True	True	static_car		35.466	139.622
izumino	相鉄 いずみ野線直通｜横浜〜湘南台	平沼橋	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4598	139.6168
izumino	相鉄 いずみ野線直通｜横浜〜湘南台	西横浜	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4531	139.6076
izumino	相鉄 いずみ野線直通｜横浜〜湘南台	天王町	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4548	139.6028
izumino	相鉄 いずみ野線直通｜横浜〜湘南台	星川	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4588	139.5947
izumino	相鉄 いずみ野線直通｜横浜〜湘南台	和田町	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4636	139.5862
izumino	相鉄 いずみ野線直通｜横浜〜湘南台	上星川	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4673	139.5807
izumino	相鉄 いずみ野線直通｜横浜〜湘南台	西谷	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4781	139.5658
izumino	相鉄 いずみ野線直通｜横浜〜湘南台	鶴ケ峰	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.475	139.5493
izumino	相鉄 いずみ野線直通｜横浜〜湘南台	二俣川	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4634	139.5324
izumino	相鉄 いずみ野線直通｜横浜〜湘南台	南万騎が原	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4524	139.5266
izumino	相鉄 いずみ野線直通｜横浜〜湘南台	緑園都市	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4394	139.5213
izumino	相鉄 いずみ野線直通｜横浜〜湘南台	弥生台	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4294	139.5066
izumino	相鉄 いずみ野線直通｜横浜〜湘南台	いずみ野	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4294	139.4945
izumino	相鉄 いずみ野線直通｜横浜〜湘南台	いずみ中央	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4159	139.4875
izumino	相鉄 いずみ野線直通｜横浜〜湘南台	ゆめが丘	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.4059	139.482
izumino	相鉄 いずみ野線直通｜横浜〜湘南台	湘南台	True	False	True	True	dynamic_hub	https://wadattsu261.com/so-sotetsuhome-info/	35.3965	139.466
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	あざみ野	True	False	True	True	static_detail		35.5688	139.5535
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	中川	True	False	True	True	dynamic_all	https://wadattsu261.com/content/b-bluelinehome-all-info/	35.5629	139.5705
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	センター北	True	False	True	True	static_detail		35.5532	139.5788
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	センター南	True	False	True	True	dynamic_all	https://wadattsu261.com/content/b-bluelinehome-all-info/	35.5457	139.5744
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	仲町台	True	False	True	True	dynamic_all	https://wadattsu261.com/content/b-bluelinehome-all-info/	35.5352	139.5906
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	新羽	True	False	True	True	dynamic_all	https://wadattsu261.com/content/b-bluelinehome-all-info/	35.5277	139.6121
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	北新横浜	True	False	True	True	dynamic_all	https://wadattsu261.com/content/b-bluelinehome-all-info/	35.519	139.6125
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	新横浜	True	False	True	True	dynamic_all	https://wadattsu261.com/content/b-bluelinehome-all-info/	35.5075	139.6176
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	岸根公園	True	False	True	True	dynamic_all	https://wadattsu261.com/content/b-bluelinehome-all-info/	35.4963	139.6174
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	片倉町	True	False	True	True	dynamic_all	https://wadattsu261.com/content/b-bluelinehome-all-info/	35.4909	139.6067
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	三ツ沢上町	True	False	True	True	dynamic_all	https://wadattsu261.com/content/b-bluelinehome-all-info/	35.4807	139.6058
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	三ツ沢下町	True	False	True	True	dynamic_all	https://wadattsu261.com/content/b-bluelinehome-all-info/	35.4767	139.615
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	横浜	True	False	True	True	static_detail		35.466	139.622
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	高島町	True	False	True	True	dynamic_all	https://wadattsu261.com/content/b-bluelinehome-all-info/	35.4573	139.623
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	桜木町	True	False	True	True	static_detail		35.4509	139.6312
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	関内	True	False	True	True	static_detail		35.443	139.636
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	伊勢佐木長者町	True	False	True	True	dynamic_all	https://wadattsu261.com/content/b-bluelinehome-all-info/	35.4397	139.6323
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	阪東橋	True	False	True	True	dynamic_all	https://wadattsu261.com/content/b-bluelinehome-all-info/	35.4369	139.6244
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	吉野町	True	False	True	True	dynamic_all	https://wadattsu261.com/content/b-bluelinehome-all-info/	35.4354	139.6154
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	蒔田	True	False	True	True	dynamic_all	https://wadattsu261.com/content/b-bluelinehome-all-info/	35.4293	139.609
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	弘明寺（地下鉄）	True	False	True	True	dynamic_all	https://wadattsu261.com/content/b-bluelinehome-all-info/	35.423	139.6
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	上大岡	True	False	True	True	dynamic_all	https://wadattsu261.com/content/b-bluelinehome-all-info/	35.409	139.5968
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	港南中央	True	False	True	True	dynamic_all	https://wadattsu261.com/content/b-bluelinehome-all-info/	35.4014	139.5912
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	上永谷	True	False	True	True	dynamic_all	https://wadattsu261.com/content/b-bluelinehome-all-info/	35.401	139.5727
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	下永谷	True	False	True	True	dynamic_all	https://wadattsu261.com/content/b-bluelinehome-all-info/	35.4028	139.559
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	舞岡	True	False	True	True	dynamic_all	https://wadattsu261.com/content/b-bluelinehome-all-info/	35.4028	139.5507
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	戸塚	True	False	True	True	dynamic_all	https://wadattsu261.com/content/b-bluelinehome-all-info/	35.4004	139.5343
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	踊場	True	False	True	True	dynamic_all	https://wadattsu261.com/content/b-bluelinehome-all-info/	35.4058	139.5185
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	中田	True	False	True	True	dynamic_all	https://wadattsu261.com/content/b-bluelinehome-all-info/	35.4112	139.5114
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	立場	True	False	True	True	dynamic_all	https://wadattsu261.com/content/b-bluelinehome-all-info/	35.4149	139.5003
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	下飯田	True	False	True	True	dynamic_all	https://wadattsu261.com/content/b-bluelinehome-all-info/	35.4037	139.4824
blue	横浜市営 ブルーライン｜あざみ野〜湘南台	湘南台	True	False	True	True	dynamic_all	https://wadattsu261.com/content/b-bluelinehome-all-info/	35.3965	139.466
keikyu_z	京急 逗子線直通｜横浜〜逗子・葉山	横浜	True	False	True	True	static_car		35.466	139.622
keikyu_z	京急 逗子線直通｜横浜〜逗子・葉山	戸部	True	False	False	False	unsupported		35.4563	139.6194
keikyu_z	京急 逗子線直通｜横浜〜逗子・葉山	日ノ出町	True	False	True	True	dynamic_hub	https://wadattsu261.com/kk-keikyuhome-info/	35.4452	139.6263
keikyu_z	京急 逗子線直通｜横浜〜逗子・葉山	黄金町	True	False	False	False	unsupported		35.4397	139.622
keikyu_z	京急 逗子線直通｜横浜〜逗子・葉山	南太田	True	False	False	False	unsupported		35.4368	139.6132
keikyu_z	京急 逗子線直通｜横浜〜逗子・葉山	井土ヶ谷	True	False	False	False	unsupported		35.4338	139.6009
keikyu_z	京急 逗子線直通｜横浜〜逗子・葉山	弘明寺	True	False	False	False	unsupported		35.4248	139.5961
keikyu_z	京急 逗子線直通｜横浜〜逗子・葉山	上大岡	True	False	True	True	dynamic_hub	https://wadattsu261.com/kk-keikyuhome-info/	35.409	139.5968
keikyu_z	京急 逗子線直通｜横浜〜逗子・葉山	屏風浦	True	False	False	False	unsupported		35.3932	139.6095
keikyu_z	京急 逗子線直通｜横浜〜逗子・葉山	杉田	True	False	True	True	dynamic_hub	https://wadattsu261.com/kk-keikyuhome-info/	35.3837	139.6169
keikyu_z	京急 逗子線直通｜横浜〜逗子・葉山	京急富岡	True	False	False	False	unsupported		35.3661	139.6293
keikyu_z	京急 逗子線直通｜横浜〜逗子・葉山	能見台	True	False	False	False	unsupported		35.3603	139.6294
keikyu_z	京急 逗子線直通｜横浜〜逗子・葉山	金沢文庫	True	False	True	True	dynamic_hub	https://wadattsu261.com/kk-keikyuhome-info/	35.3426	139.6223
keikyu_z	京急 逗子線直通｜横浜〜逗子・葉山	金沢八景	True	False	False	False	unsupported		35.3313	139.6203
keikyu_z	京急 逗子線直通｜横浜〜逗子・葉山	六浦	True	False	False	False	unsupported		35.3224	139.6117
keikyu_z	京急 逗子線直通｜横浜〜逗子・葉山	神武寺	True	False	False	False	unsupported		35.3063	139.5924
keikyu_z	京急 逗子線直通｜横浜〜逗子・葉山	逗子・葉山	True	False	False	False	unsupported		35.2947	139.5802
yamanote	JR 山手線｜環状運転	東京	True	False	True	True	static_detail		35.6812	139.7671
yamanote	JR 山手線｜環状運転	有楽町	True	False	True	True	static_car		35.675	139.7633
yamanote	JR 山手線｜環状運転	新橋	True	False	True	True	static_car		35.6662	139.7586
yamanote	JR 山手線｜環状運転	浜松町	True	False	True	True	static_car		35.6554	139.7571
yamanote	JR 山手線｜環状運転	田町	True	False	True	True	static_car		35.6457	139.7476
yamanote	JR 山手線｜環状運転	高輪ゲートウェイ	True	False	True	True	static_car		35.6357	139.7407
yamanote	JR 山手線｜環状運転	品川	True	False	True	True	static_car		35.6285	139.7388
yamanote	JR 山手線｜環状運転	大崎	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jy-yamanotehome-soto-uchimawari-info/	35.6197	139.7286
yamanote	JR 山手線｜環状運転	五反田	True	False	True	True	static_detail		35.6264	139.7234
yamanote	JR 山手線｜環状運転	目黒	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jy-yamanotehome-soto-uchimawari-info/	35.6339	139.7158
yamanote	JR 山手線｜環状運転	恵比寿	True	False	True	True	static_detail		35.6467	139.7101
yamanote	JR 山手線｜環状運転	渋谷	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jy-yamanotehome-soto-uchimawari-info/	35.658	139.7016
yamanote	JR 山手線｜環状運転	原宿	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jy-yamanotehome-soto-uchimawari-info/	35.6702	139.7027
yamanote	JR 山手線｜環状運転	代々木	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jy-yamanotehome-soto-uchimawari-info/	35.6831	139.7022
yamanote	JR 山手線｜環状運転	新宿	True	False	True	True	static_detail		35.6896	139.7006
yamanote	JR 山手線｜環状運転	新大久保	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jy-yamanotehome-soto-uchimawari-info/	35.7013	139.7001
yamanote	JR 山手線｜環状運転	高田馬場	True	False	True	True	static_detail		35.7126	139.7039
yamanote	JR 山手線｜環状運転	目白	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jy-yamanotehome-soto-uchimawari-info/	35.7212	139.7066
yamanote	JR 山手線｜環状運転	池袋	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jy-yamanotehome-soto-uchimawari-info/	35.7303	139.71
yamanote	JR 山手線｜環状運転	大塚	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jy-yamanotehome-soto-uchimawari-info/	35.7314	139.7286
yamanote	JR 山手線｜環状運転	巣鴨	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jy-yamanotehome-soto-uchimawari-info/	35.7335	139.7393
yamanote	JR 山手線｜環状運転	駒込	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jy-yamanotehome-soto-uchimawari-info/	35.7365	139.7469
yamanote	JR 山手線｜環状運転	田端	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jy-yamanotehome-soto-uchimawari-info/	35.7381	139.7609
yamanote	JR 山手線｜環状運転	西日暮里	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jy-yamanotehome-soto-uchimawari-info/	35.7321	139.7668
yamanote	JR 山手線｜環状運転	日暮里	True	False	True	True	static_detail		35.7278	139.7709
yamanote	JR 山手線｜環状運転	鶯谷	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jy-yamanotehome-soto-uchimawari-info/	35.7215	139.778
yamanote	JR 山手線｜環状運転	上野	True	False	True	True	static_detail		35.7142	139.7774
yamanote	JR 山手線｜環状運転	御徒町	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jy-yamanotehome-soto-uchimawari-info/	35.7075	139.7747
yamanote	JR 山手線｜環状運転	秋葉原	True	False	True	True	static_detail		35.6984	139.7731
yamanote	JR 山手線｜環状運転	神田	True	False	True	True	static_detail		35.6917	139.7709
chuo	JR 中央線快速｜東京〜高尾	東京	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jc-chuorapidhome-all-info/	35.6812	139.7671
chuo	JR 中央線快速｜東京〜高尾	神田	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jc-chuorapidhome-all-info/	35.6917	139.7709
chuo	JR 中央線快速｜東京〜高尾	御茶ノ水	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jc-chuorapidhome-all-info/	35.6996	139.765
chuo	JR 中央線快速｜東京〜高尾	四ツ谷	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jc-chuorapidhome-all-info/	35.686	139.7306
chuo	JR 中央線快速｜東京〜高尾	新宿	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jc-chuorapidhome-all-info/	35.6896	139.7006
chuo	JR 中央線快速｜東京〜高尾	中野	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jc-chuorapidhome-all-info/	35.7058	139.6658
chuo	JR 中央線快速｜東京〜高尾	高円寺	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jc-chuorapidhome-all-info/	35.7053	139.6497
chuo	JR 中央線快速｜東京〜高尾	阿佐ケ谷	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jc-chuorapidhome-all-info/	35.7049	139.6359
chuo	JR 中央線快速｜東京〜高尾	荻窪	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jc-chuorapidhome-all-info/	35.7045	139.6201
chuo	JR 中央線快速｜東京〜高尾	西荻窪	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jc-chuorapidhome-all-info/	35.7038	139.5996
chuo	JR 中央線快速｜東京〜高尾	吉祥寺	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jc-chuorapidhome-all-info/	35.7031	139.5798
chuo	JR 中央線快速｜東京〜高尾	三鷹	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jc-chuorapidhome-all-info/	35.7027	139.5609
chuo	JR 中央線快速｜東京〜高尾	武蔵境	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jc-chuorapidhome-all-info/	35.7021	139.5435
chuo	JR 中央線快速｜東京〜高尾	東小金井	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jc-chuorapidhome-all-info/	35.7016	139.5238
chuo	JR 中央線快速｜東京〜高尾	武蔵小金井	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jc-chuorapidhome-all-info/	35.7011	139.5067
chuo	JR 中央線快速｜東京〜高尾	国分寺	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jc-chuorapidhome-all-info/	35.7001	139.4809
chuo	JR 中央線快速｜東京〜高尾	西国分寺	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jc-chuorapidhome-all-info/	35.6997	139.4657
chuo	JR 中央線快速｜東京〜高尾	国立	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jc-chuorapidhome-all-info/	35.6993	139.4468
chuo	JR 中央線快速｜東京〜高尾	立川	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jc-chuorapidhome-all-info/	35.6987	139.4132
chuo	JR 中央線快速｜東京〜高尾	日野	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jc-chuorapidhome-all-info/	35.679	139.3937
chuo	JR 中央線快速｜東京〜高尾	豊田	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jc-chuorapidhome-all-info/	35.6595	139.3817
chuo	JR 中央線快速｜東京〜高尾	八王子	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jc-chuorapidhome-all-info/	35.6556	139.3389
chuo	JR 中央線快速｜東京〜高尾	西八王子	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jc-chuorapidhome-all-info/	35.6567	139.3128
chuo	JR 中央線快速｜東京〜高尾	高尾	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jc-chuorapidhome-all-info/	35.642	139.2823
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	三鷹	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.7027	139.5609
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	吉祥寺	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.7031	139.5798
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	西荻窪	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.7038	139.5996
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	荻窪	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.7045	139.6201
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	阿佐ケ谷	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.7049	139.6359
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	高円寺	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.7053	139.6497
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	中野	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.7058	139.6658
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	東中野	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.7062	139.6863
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	大久保	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.7006	139.6974
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	新宿	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.6896	139.7006
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	代々木	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.6831	139.7022
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	千駄ケ谷	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.6812	139.7115
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	信濃町	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.68	139.72
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	四ツ谷	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.686	139.7306
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	市ケ谷	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.691	139.7356
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	飯田橋	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.702	139.745
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	水道橋	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.702	139.7535
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	御茶ノ水	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.6996	139.765
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	秋葉原	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.6984	139.7731
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	浅草橋	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.6974	139.7845
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	両国	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.6959	139.7933
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	錦糸町	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.6964	139.814
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	亀戸	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.697	139.8267
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	平井	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.706	139.8428
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	新小岩	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.7169	139.858
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	小岩	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.7332	139.8818
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	市川	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.7289	139.907
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	本八幡	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.7208	139.9273
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	下総中山	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.7142	139.9431
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	西船橋	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.7075	139.9591
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	船橋	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.7017	139.9852
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	東船橋	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.6997	140.0038
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	津田沼	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.6913	140.0202
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	幕張本郷	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.6729	140.0425
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	幕張	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.6591	140.0576
chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	新検見川	True	False	True	True	dynamic_all	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/	35.6516	140.0735
